,percent_dem,percent_gop,state_abbr,GeoName
604,0.262998405,0.692185008,IA,Shelby County
605,0.127244427,0.820557007,IA,Sioux County
606,0.512880801,0.39073809,IA,Story County
607,0.369847151,0.575266327,IA,Tama County
608,0.251415251,0.701964702,IA,Taylor County
609,0.332871012,0.610436893,IA,Union County
610,0.239081112,0.715825298,IA,Van Buren County
611,0.372832755,0.580821552,IA,Wapello County
612,0.385309853,0.548855699,IA,Warren County
613,0.363821138,0.570029564,IA,Washington County
614,0.246148579,0.708319069,IA,Wayne County
615,0.365044376,0.582922443,IA,Webster County
616,0.335840476,0.601189435,IA,Winnebago County
617,0.466969778,0.475349915,IA,Winneshiek County
618,0.375049496,0.573614702,IA,Woodbury County
619,0.361242884,0.579459203,IA,Worth County
620,0.317700454,0.637081862,IA,Wright County
621,0.386917331,0.47931611,ID,Ada County
622,0.19010536,0.712780577,ID,Adams County
623,0.309594372,0.514294267,ID,Bannock County
624,0.087090164,0.75239071,ID,Bear Lake County
625,0.186068702,0.739742366,ID,Benewah County
626,0.175879699,0.65606015,ID,Bingham County
627,0.598340017,0.311479996,ID,Blaine County
628,0.20383001,0.701206716,ID,Boise County
629,0.305679453,0.607790663,ID,Bonner County
630,0.201981363,0.603885823,ID,Bonneville County
631,0.181165049,0.735728155,ID,Boundary County
632,0.130081301,0.743089431,ID,Butte County
633,0.183639399,0.684474124,ID,Camas County
634,0.231685808,0.649311872,ID,Canyon County
635,0.089291598,0.749588138,ID,Caribou County
636,0.12668134,0.727439472,ID,Cassia County
637,0.155477032,0.717314488,ID,Clark County
638,0.185214417,0.750328861,ID,Clearwater County
639,0.176958143,0.736427683,ID,Custer County
640,0.212935791,0.682709238,ID,Elmore County
641,0.07001273,0.709401709,ID,Franklin County
642,0.113930697,0.715960798,ID,Fremont County
643,0.154552314,0.752012072,ID,Gem County
644,0.179156232,0.721055673,ID,Gooding County
645,0.145445701,0.78329077,ID,Idaho County
646,0.085084125,0.735419754,ID,Jefferson County
647,0.198462548,0.688759726,ID,Jerome County
648,0.245361011,0.67056392,ID,Kootenai County
649,0.445993607,0.399812631,ID,Latah County
650,0.180186824,0.740167158,ID,Lemhi County
651,0.169811321,0.755974843,ID,Lewis County
652,0.205949657,0.677345538,ID,Lincoln County
653,0.076560209,0.569962389,ID,Madison County
654,0.169868996,0.711353712,ID,Minidoka County
655,0.280779296,0.62221576,ID,Nez Perce County
656,0.088974855,0.74032882,ID,Oneida County
657,0.150765306,0.778571429,ID,Owyhee County
658,0.156408908,0.755041206,ID,Payette County
659,0.253444525,0.604060914,ID,Power County
660,0.2703125,0.643945313,ID,Shoshone County
661,0.434353605,0.435159082,ID,Teton County
662,0.214592544,0.660427053,ID,Twin Falls County
663,0.357636941,0.543279118,ID,Valley County
664,0.174225415,0.737090256,ID,Washington County
665,0.240258105,0.715517784,IL,Adams County
666,0.44751773,0.530496454,IL,Alexander County
667,0.276869472,0.654516215,IL,Bond County
668,0.3960361,0.542426119,IL,Boone County
669,0.203339041,0.760273973,IL,Brown County
670,0.368643808,0.568238974,IL,Bureau County
671,0.289123631,0.672535211,IL,Calhoun County
672,0.331384281,0.602121295,IL,Carroll County
673,0.319944598,0.636327661,IL,Cass County
674,0.557132607,0.372606395,IL,Champaign County
675,0.260091444,0.687263227,IL,Christian County
676,0.239544699,0.71876199,IL,Clark County
677,0.161516406,0.797865562,IL,Clay County
678,0.228109798,0.717743804,IL,Clinton County
679,0.337581094,0.601714551,IL,Coles County
680,0.743757709,0.214193162,IL,Cook County
681,0.231456448,0.722463853,IL,Crawford County
682,0.186468348,0.761835661,IL,Cumberland County
683,0.477596526,0.44715409,IL,DeKalb County
684,0.255321998,0.679073504,IL,De Witt County
685,0.240573618,0.704042527,IL,Douglas County
686,0.538831131,0.39802242,IL,DuPage County
687,0.228446614,0.723885391,IL,Edgar County
688,0.130434783,0.838466184,IL,Edwards County
689,0.176210695,0.78109938,IL,Effingham County
690,0.190646348,0.773830793,IL,Fayette County
691,0.224200986,0.711400859,IL,Ford County
692,0.254195219,0.706901203,IL,Franklin County
693,0.39195336,0.543404446,IL,Fulton County
694,0.243775548,0.721664809,IL,Gallatin County
695,0.21688921,0.746842295,IL,Greene County
696,0.35039972,0.586125552,IL,Grundy County
697,0.19309679,0.773594014,IL,Hamilton County
698,0.223074955,0.730749552,IL,Hancock County
699,0.196436943,0.773558368,IL,Hardin County
700,0.330747126,0.618678161,IL,Henderson County
701,0.364600528,0.576180258,IL,Henry County
702,0.193144007,0.752766386,IL,Iroquois County
703,0.47407075,0.444285773,IL,Jackson County
704,0.181034483,0.778409091,IL,Jasper County
705,0.262100131,0.694553455,IL,Jefferson County
706,0.245027042,0.70923091,IL,Jersey County
707,0.398317974,0.546926725,IL,Jo Daviess County
708,0.188632209,0.771813196,IL,Johnson County
709,0.513638243,0.424222222,IL,Kane County
710,0.406134548,0.538727554,IL,Kankakee County
711,0.460336515,0.475292729,IL,Kendall County
712,0.452513203,0.485248589,IL,Knox County
713,0.572891332,0.369951017,IL,Lake County
714,0.397898735,0.542221397,IL,LaSalle County
715,0.213280344,0.747971518,IL,Lawrence County
716,0.361419652,0.565034505,IL,Lee County
717,0.265302067,0.675476948,IL,Livingston County
718,0.272135202,0.673289365,IL,Logan County
719,0.385148996,0.56641922,IL,Macon County
720,0.298523833,0.648690645,IL,Macoupin County
721,0.393551313,0.549600475,IL,Madison County
722,0.254879518,0.703433735,IL,Marion County
723,0.302219211,0.639674742,IL,Marshall County
724,0.312140525,0.629721747,IL,Mason County
725,0.234433891,0.730287954,IL,Massac County
726,0.408830364,0.525871418,IL,McDonough County
727,0.426893575,0.507452995,IL,McHenry County
728,0.454687006,0.469409456,IL,McLean County
729,0.281488401,0.658570761,IL,Menard County
730,0.363668766,0.570274445,IL,Mercer County
731,0.289504037,0.661319073,IL,Monroe County
732,0.27203991,0.671603399,IL,Montgomery County
733,0.321284316,0.620250565,IL,Morgan County
734,0.23771944,0.717184732,IL,Moultrie County
735,0.337213211,0.602739726,IL,Ogle County
736,0.483263409,0.455676757,IL,Peoria County
737,0.250669689,0.702246033,IL,Perry County
738,0.295875941,0.631868749,IL,Piatt County
739,0.189326897,0.770850094,IL,Pike County
740,0.175422139,0.787054409,IL,Pope County
741,0.330367974,0.640113223,IL,Pulaski County
742,0.371586476,0.572821847,IL,Putnam County
743,0.243799886,0.712086659,IL,Randolph County
744,0.206946265,0.751769332,IL,Richland County
745,0.512267552,0.428276508,IL,Rock Island County
746,0.227078512,0.734199751,IL,Saline County
747,0.422205407,0.516450369,IL,Sangamon County
748,0.283227848,0.665348101,IL,Schuyler County
749,0.204413473,0.760743322,IL,Scott County
750,0.208852639,0.752291056,IL,Shelby County
751,0.504861536,0.448645565,IL,St. Clair County
752,0.27632065,0.65644625,IL,Stark County
753,0.385710627,0.555441741,IL,Stephenson County
754,0.324687831,0.609657916,IL,Tazewell County
755,0.280596664,0.678881842,IL,Union County
756,0.331420517,0.623577972,IL,Vermilion County
757,0.212143651,0.747686042,IL,Wabash County
758,0.387402597,0.554155844,IL,Warren County
759,0.196041215,0.754609544,IL,Washington County
760,0.126937984,0.843386628,IL,Wayne County
761,0.193716559,0.7736315,IL,White County
762,0.436533122,0.499682666,IL,Whiteside County
763,0.502491323,0.445778496,IL,Will County
764,0.271752275,0.684329451,IL,Williamson County
765,0.465331293,0.47707185,IL,Winnebago County
766,0.261385322,0.679766878,IL,Woodford County
767,0.21489378,0.739473886,IN,Adams County
768,0.378785488,0.574818056,IN,Allen County
769,0.303837723,0.637160764,IN,Bartholomew County
770,0.235358511,0.705801861,IN,Benton County
771,0.257776856,0.694525093,IN,Blackford County
772,0.317550919,0.613018933,IN,Boone County
773,0.318411735,0.634167931,IN,Brown County
774,0.219653851,0.728656058,IN,Carroll County
775,0.265864874,0.686027591,IN,Cass County
776,0.367701158,0.587273012,IN,Clark County
777,0.204813927,0.757438494,IN,Clay County
778,0.23697041,0.717047747,IN,Clinton County
779,0.288172511,0.656284034,IN,Crawford County
780,0.167660209,0.795920268,IN,Daviess County
781,0.204224174,0.757423672,IN,Dearborn County
782,0.191167192,0.765029292,IN,Decatur County
783,0.234360133,0.716817317,IN,DeKalb County
784,0.404930759,0.541779458,IN,Delaware County
785,0.270572877,0.671034794,IN,Dubois County
786,0.317041741,0.641385552,IN,Elkhart County
787,0.236306401,0.717628541,IN,Fayette County
788,0.374452653,0.57560779,IN,Floyd County
789,0.197484613,0.757425743,IN,Fountain County
790,0.178980892,0.78844404,IN,Franklin County
791,0.234057798,0.717697636,IN,Fulton County
792,0.240434333,0.716067735,IN,Gibson County
793,0.278497563,0.67391735,IN,Grant County
794,0.212816973,0.746566882,IN,Greene County
795,0.372414242,0.56824188,IN,Hamilton County
796,0.247064701,0.695311849,IN,Hancock County
797,0.257772021,0.701262953,IN,Harrison County
798,0.300233862,0.642137713,IN,Hendricks County
799,0.255242839,0.692154421,IN,Henry County
800,0.305136856,0.644147576,IN,Howard County
801,0.219481658,0.729247527,IN,Huntington County
802,0.219199179,0.733344741,IN,Jackson County
803,0.249718701,0.70377316,IN,Jasper County
804,0.237251947,0.715523738,IN,Jay County
805,0.321298566,0.6342768,IN,Jefferson County
806,0.21268556,0.739721098,IN,Jennings County
807,0.26148666,0.686345861,IN,Johnson County
808,0.243622037,0.715429826,IN,Knox County
809,0.197793588,0.749334002,IN,Kosciusko County
810,0.217755444,0.735448074,IN,LaGrange County
811,0.583759058,0.377358962,IN,Lake County
812,0.439947549,0.504022759,IN,LaPorte County
813,0.220696163,0.735688824,IN,Lawrence County
814,0.346533731,0.603354454,IN,Madison County
815,0.58901598,0.360672446,IN,Marion County
816,0.266437139,0.682252332,IN,Marshall County
817,0.183274392,0.768670689,IN,Martin County
818,0.205803571,0.7421875,IN,Miami County
819,0.593217986,0.356229283,IN,Monroe County
820,0.222634263,0.731805841,IN,Montgomery County
821,0.193617704,0.759172547,IN,Morgan County
822,0.242272492,0.703505439,IN,Newton County
823,0.231142688,0.722202487,IN,Noble County
824,0.235173123,0.726088447,IN,Ohio County
825,0.250091586,0.708267188,IN,Orange County
826,0.228403756,0.721948357,IN,Owen County
827,0.21913017,0.739507299,IN,Parke County
828,0.381557632,0.567725857,IN,Perry County
829,0.216998494,0.735820646,IN,Pike County
830,0.438359567,0.506183653,IN,Porter County
831,0.282374679,0.674244859,IN,Posey County
832,0.24406842,0.708846791,IN,Pulaski County
833,0.228610354,0.724591281,IN,Putnam County
834,0.23393267,0.71872609,IN,Randolph County
835,0.193197811,0.766692729,IN,Ripley County
836,0.211394511,0.733573607,IN,Rush County
837,0.291611479,0.670419426,IN,Scott County
838,0.236799554,0.709116253,IN,Shelby County
839,0.287277839,0.659905613,IN,Spencer County
840,0.477350802,0.475267697,IN,St. Joseph County
841,0.269781054,0.690114893,IN,Starke County
842,0.257467309,0.696971783,IN,Steuben County
843,0.246874635,0.717139853,IN,Sullivan County
844,0.255564716,0.702940368,IN,Switzerland County
845,0.439417921,0.496010724,IN,Tippecanoe County
846,0.211318242,0.744207723,IN,Tipton County
847,0.217589775,0.744065733,IN,Union County
848,0.393234849,0.561752158,IN,Vanderburgh County
849,0.30102705,0.652538695,IN,Vermillion County
850,0.402385706,0.554070105,IN,Vigo County
851,0.224972046,0.731941856,IN,Wabash County
852,0.214085226,0.738964021,IN,Warren County
853,0.306866156,0.646188659,IN,Warrick County
854,0.232595076,0.72408012,IN,Washington County
855,0.325395894,0.626705767,IN,Wayne County
856,0.196982397,0.761944677,IN,Wells County
857,0.258836599,0.68804282,IN,White County
858,0.217508851,0.731058899,IN,Whitley County
859,0.26307866,0.672751223,KS,Allen County
860,0.202929509,0.728104974,KS,Anderson County
861,0.304395433,0.622086657,KS,Atchison County
862,0.127206881,0.824807605,KS,Barber County
863,0.180709754,0.769825535,KS,Barton County
864,0.220682663,0.728962487,KS,Bourbon County
865,0.214646465,0.722474747,KS,Brown County
866,0.239880226,0.694281173,KS,Butler County
867,0.233233979,0.718330849,KS,Chase County
868,0.127913279,0.841192412,KS,Chautauqua County
869,0.233603625,0.717505366,KS,Cherokee County
870,0.133427963,0.8317956,KS,Cheyenne County
871,0.120040692,0.82706002,KS,Clark County
872,0.17842769,0.759592165,KS,Clay County
873,0.194205168,0.745497259,KS,Cloud County
874,0.181474003,0.754669359,KS,Coffey County
875,0.119019837,0.822637106,KS,Comanche County
876,0.28231041,0.65861474,KS,Cowley County
877,0.351569009,0.58275479,KS,Crawford County
878,0.121917808,0.835616438,KS,Decatur County
879,0.197552448,0.737387612,KS,Dickinson County
880,0.173499703,0.772727273,KS,Doniphan County
881,0.623851879,0.296655678,KS,Douglas County
882,0.159021407,0.789755352,KS,Edwards County
883,0.127084988,0.832406672,KS,Elk County
884,0.22890223,0.712778731,KS,Ellis County
885,0.196115765,0.736100533,KS,Ellsworth County
886,0.30890967,0.632514644,KS,Finney County
887,0.273670034,0.672592593,KS,Ford County
888,0.265434415,0.659129293,KS,Franklin County
889,0.360359097,0.577360079,KS,Geary County
890,0.112198795,0.848644578,KS,Gove County
891,0.146245059,0.800790514,KS,Graham County
892,0.184768498,0.75941151,KS,Grant County
893,0.127797116,0.820984585,KS,Gray County
894,0.129890454,0.818466354,KS,Greeley County
895,0.172180719,0.763429385,KS,Greenwood County
896,0.13459268,0.814639906,KS,Hamilton County
897,0.154397135,0.775964982,KS,Harper County
898,0.344291609,0.58480055,KS,Harvey County
899,0.175384615,0.777692308,KS,Haskell County
900,0.123260437,0.839960239,KS,Hodgeman County
901,0.259996508,0.678889471,KS,Jackson County
902,0.304625199,0.627162311,KS,Jefferson County
903,0.12137559,0.811867835,KS,Jewell County
904,0.451555479,0.478661534,KS,Johnson County
905,0.169056604,0.790943396,KS,Kearny County
906,0.181042365,0.764096312,KS,Kingman County
907,0.108504399,0.835777126,KS,Kiowa County
908,0.282106327,0.660689481,KS,Labette County
909,0.125150421,0.823104693,KS,Lane County
910,0.339129263,0.585894325,KS,Leavenworth County
911,0.147790055,0.806629834,KS,Lincoln County
912,0.168497312,0.789203085,KS,Linn County
913,0.110534125,0.833827893,KS,Logan County
914,0.379395487,0.540996169,KS,Lyon County
915,0.21537054,0.718755718,KS,Marion County
916,0.231542158,0.709916994,KS,Marshall County
917,0.255806478,0.675640923,KS,McPherson County
918,0.122985075,0.829850746,KS,Meade County
919,0.268420337,0.66877379,KS,Miami County
920,0.166076487,0.78470255,KS,Mitchell County
921,0.219994838,0.728383378,KS,Montgomery County
922,0.228193146,0.697040498,KS,Morris County
923,0.125,0.836206897,KS,Morton County
924,0.142089552,0.809154229,KS,Nemaha County
925,0.23801008,0.705576329,KS,Neosho County
926,0.111498258,0.84738676,KS,Ness County
927,0.126484018,0.825570776,KS,Norton County
928,0.250942849,0.683637946,KS,Osage County
929,0.131774102,0.819737593,KS,Osborne County
930,0.147941382,0.788904396,KS,Ottawa County
931,0.217909301,0.71944658,KS,Pawnee County
932,0.113366526,0.842589046,KS,Phillips County
933,0.211506902,0.719277923,KS,Pottawatomie County
934,0.202049396,0.741986337,KS,Pratt County
935,0.110497238,0.834944751,KS,Rawlins County
936,0.284459229,0.643978164,KS,Reno County
937,0.148953301,0.802334944,KS,Republic County
938,0.187272218,0.743481918,KS,Rice County
939,0.434285714,0.479462759,KS,Riley County
940,0.114802355,0.840622372,KS,Rooks County
941,0.154002714,0.798507463,KS,Rush County
942,0.144218551,0.808132147,KS,Russell County
943,0.286899934,0.63034047,KS,Saline County
944,0.107457156,0.848540991,KS,Scott County
945,0.369106501,0.560547718,KS,Sedgwick County
946,0.314358001,0.637781995,KS,Seward County
947,0.451743428,0.479972301,KS,Shawnee County
948,0.092511013,0.870778267,KS,Sheridan County
949,0.134016555,0.805281829,KS,Sherman County
950,0.146474677,0.811817279,KS,Smith County
951,0.160828025,0.788216561,KS,Stafford County
952,0.177897574,0.781671159,KS,Stanton County
953,0.116028063,0.844036697,KS,Stevens County
954,0.214767221,0.720876343,KS,Sumner County
955,0.134079816,0.813092162,KS,Thomas County
956,0.132282385,0.830020562,KS,Trego County
957,0.231437126,0.705988024,KS,Wabaunsee County
958,0.057766367,0.912708601,KS,Wallace County
959,0.141202839,0.797908106,KS,Washington County
960,0.14882227,0.819057816,KS,Wichita County
961,0.157955198,0.788914417,KS,Wilson County
962,0.190140845,0.748591549,KS,Woodson County
963,0.61824004,0.326963996,KS,Wyandotte County
964,0.160792416,0.806635877,KY,Adair County
965,0.166852195,0.799752628,KY,Allen County
966,0.230769231,0.722095672,KY,Anderson County
967,0.199170124,0.771540151,KY,Ballard County
968,0.231418827,0.729876035,KY,Barren County
969,0.297356347,0.673366834,KY,Bath County
970,0.177064031,0.799258802,KY,Bell County
971,0.2610947,0.679096438,KY,Boone County
972,0.31748379,0.633488795,KY,Bourbon County
973,0.294526244,0.664824145,KY,Boyd County
974,0.331141708,0.621905941,KY,Boyle County
975,0.200170358,0.769733106,KY,Bracken County
976,0.268331006,0.696752793,KY,Breathitt County
977,0.223616657,0.739760411,KY,Breckinridge County
978,0.229076479,0.727328227,KY,Bullitt County
979,0.169865471,0.79426009,KY,Butler County
980,0.210984595,0.754688547,KY,Caldwell County
981,0.296090779,0.646361993,KY,Calloway County
982,0.345129618,0.589814226,KY,Campbell County
983,0.166217776,0.805694498,KY,Carlisle County
984,0.28719813,0.672033238,KY,Carroll County
985,0.221681114,0.738969514,KY,Carter County
986,0.119136378,0.851506679,KY,Casey County
987,0.325705741,0.639267751,KY,Christian County
988,0.290619403,0.6613969,KY,Clark County
989,0.111209701,0.866755398,KY,Clay County
990,0.122810956,0.855186349,KY,Clinton County
991,0.152874133,0.815163528,KY,Crittenden County
992,0.149950996,0.817379941,KY,Cumberland County
993,0.309560238,0.631819374,KY,Daviess County
994,0.186867723,0.789272762,KY,Edmonson County
995,0.259922726,0.702493853,KY,Elliott County
996,0.200072228,0.764897075,KY,Estill County
997,0.512636652,0.417964617,KY,Fayette County
998,0.21568,0.75552,KY,Fleming County
999,0.24302403,0.725924581,KY,Floyd County
1000,0.449538591,0.495763423,KY,Franklin County
1001,0.325073499,0.650566989,KY,Fulton County
1002,0.224655069,0.732753449,KY,Gallatin County
1003,0.190857743,0.775515565,KY,Garrard County
1004,0.19997906,0.760967438,KY,Grant County
1005,0.199493427,0.764141841,KY,Graves County
1006,0.185441121,0.77801969,KY,Grayson County
1007,0.15606828,0.820108798,KY,Green County
1008,0.254903166,0.709867814,KY,Greenup County
1009,0.289841566,0.649580615,KY,Hancock County
1010,0.323429128,0.625565375,KY,Hardin County
1011,0.127699181,0.849683544,KY,Harlan County
1012,0.261255467,0.699125289,KY,Harrison County
1013,0.238259193,0.732681449,KY,Hart County
1014,0.340595166,0.617458867,KY,Henderson County
1015,0.255950714,0.692243069,KY,Henry County
1016,0.208159481,0.768196569,KY,Hickman County
1017,0.212054121,0.751635916,KY,Hopkins County
1018,0.087684191,0.889394215,KY,Jackson County
1019,0.540918084,0.407502735,KY,Jefferson County
1020,0.263781556,0.664348274,KY,Jessamine County
1021,0.130753138,0.841317992,KY,Johnson County
1022,0.336735971,0.597427161,KY,Kenton County
1023,0.216296039,0.75694927,KY,Knott County
1024,0.146737772,0.82368136,KY,Knox County
1025,0.200974996,0.754678409,KY,Larue County
1026,0.13864818,0.829954456,KY,Laurel County
1027,0.173099221,0.797747225,KY,Lawrence County
1028,0.166729253,0.807735637,KY,Lee County
1029,0.089146423,0.894807221,KY,Leslie County
1030,0.16887526,0.798707699,KY,Letcher County
1031,0.148309087,0.82429624,KY,Lewis County
1032,0.195185767,0.767974882,KY,Lincoln County
1033,0.19108143,0.769065058,KY,Livingston County
1034,0.252845081,0.713839941,KY,Logan County
1035,0.263955544,0.704470826,KY,Lyon County
1036,0.31601372,0.627873948,KY,Madison County
1037,0.229219636,0.747897516,KY,Magoffin County
1038,0.330414406,0.631721756,KY,Marion County
1039,0.220170284,0.738817604,KY,Marshall County
1040,0.091875475,0.886610985,KY,Martin County
1041,0.273155851,0.685524126,KY,Mason County
1042,0.291970336,0.664045518,KY,McCracken County
1043,0.115038115,0.868329868,KY,McCreary County
1044,0.216429354,0.740635268,KY,McLean County
1045,0.247566064,0.708500368,KY,Meade County
1046,0.251889169,0.723281756,KY,Menifee County
1047,0.226391908,0.731638151,KY,Mercer County
1048,0.211438475,0.756282496,KY,Metcalfe County
1049,0.12041675,0.857142857,KY,Monroe County
1050,0.27612136,0.686893416,KY,Montgomery County
1051,0.211078473,0.761225346,KY,Morgan County
1052,0.250804844,0.719990802,KY,Muhlenberg County
1053,0.309908001,0.646885988,KY,Nelson County
1054,0.27740571,0.689813183,KY,Nicholas County
1055,0.200038469,0.763800731,KY,Ohio County
1056,0.312686522,0.623332724,KY,Oldham County
1057,0.212527517,0.74944967,KY,Owen County
1058,0.145702903,0.838929994,KY,Owsley County
1059,0.193806194,0.766566767,KY,Pendleton County
1060,0.202157865,0.772099186,KY,Perry County
1061,0.173600682,0.801233916,KY,Pike County
1062,0.256865913,0.709410339,KY,Powell County
1063,0.150205247,0.81741924,KY,Pulaski County
1064,0.219151037,0.749259625,KY,Robertson County
1065,0.136853126,0.83891714,KY,Rockcastle County
1066,0.373201948,0.586023332,KY,Rowan County
1067,0.133765757,0.839921674,KY,Russell County
1068,0.319259903,0.623039033,KY,Scott County
1069,0.305208384,0.641735155,KY,Shelby County
1070,0.284954811,0.674774056,KY,Simpson County
1071,0.20201914,0.756756757,KY,Spencer County
1072,0.225909212,0.736218034,KY,Taylor County
1073,0.218402851,0.757073989,KY,Todd County
1074,0.235459941,0.73115727,KY,Trigg County
1075,0.232171157,0.731907026,KY,Trimble County
1076,0.214366243,0.757126751,KY,Union County
1077,0.350421348,0.59222158,KY,Warren County
1078,0.252624088,0.713929906,KY,Washington County
1079,0.179143716,0.797446169,KY,Wayne County
1080,0.213645762,0.757580979,KY,Webster County
1081,0.150163458,0.821794406,KY,Whitley County
1082,0.285876993,0.684889901,KY,Wolfe County
1083,0.365985089,0.568170075,KY,Woodford County
1084,0.205871613,0.772621047,LA,Acadia Parish
1085,0.22779881,0.742779881,LA,Allen Parish
1086,0.301318991,0.661050436,LA,Ascension Parish
1087,0.360509905,0.615737344,LA,Assumption Parish
1088,0.303479887,0.673240456,LA,Avoyelles Parish
1089,0.158708051,0.811646107,LA,Beauregard Parish
1090,0.446680942,0.536188437,LA,Bienville Parish
1091,0.253683408,0.711610261,LA,Bossier Parish
1092,0.505480579,0.463196421,LA,Caddo Parish
1093,0.313860074,0.646771633,LA,Calcasieu Parish
1094,0.167945439,0.814578005,LA,Caldwell Parish
1095,0.087486457,0.881906826,LA,Cameron Parish
1096,0.272240527,0.716433278,LA,Catahoula Parish
1097,0.423142813,0.558324249,LA,Claiborne Parish
1098,0.368925471,0.617205998,LA,Concordia Parish
1099,0.382529451,0.597688375,LA,De Soto Parish
1100,0.523149563,0.431004625,LA,East Baton Rouge Parish
1101,0.625382783,0.360326642,LA,East Carroll Parish
1102,0.421728739,0.554570803,LA,East Feliciana Parish
1103,0.282814705,0.696081726,LA,Evangeline Parish
1104,0.273521065,0.710980135,LA,Franklin Parish
1105,0.13391541,0.839777753,LA,Grant Parish
1106,0.329635792,0.644080853,LA,Iberia Parish
1107,0.518855576,0.456273764,LA,Iberville Parish
1108,0.286575563,0.692524116,LA,Jackson Parish
1109,0.405429246,0.552914195,LA,Jefferson Parish
1110,0.215731596,0.754710373,LA,Jefferson Davis Parish
1111,0.309908238,0.645754221,LA,Lafayette Parish
1112,0.202262031,0.767409471,LA,Lafourche Parish
1113,0.092113276,0.888398295,LA,La Salle Parish
1114,0.380518646,0.576564509,LA,Lincoln Parish
1115,0.120450607,0.845701906,LA,Livingston Parish
1116,0.579881657,0.407227388,LA,Madison Parish
1117,0.434947688,0.548599393,LA,Morehouse Parish
1118,0.429860986,0.539507733,LA,Natchitoches Parish
1119,0.808077576,0.146523044,LA,Orleans Parish
1120,0.359186315,0.613529057,LA,Ouachita Parish
1121,0.316590995,0.652667423,LA,Plaquemines Parish
1122,0.405067596,0.577246833,LA,Pointe Coupee Parish
1123,0.322284387,0.647700482,LA,Rapides Parish
1124,0.438263229,0.540705563,LA,Red River Parish
1125,0.328991246,0.65506461,LA,Richland Parish
1126,0.174041901,0.805007665,LA,Sabine Parish
1127,0.313595243,0.647308155,LA,St. Bernard Parish
1128,0.326765941,0.634593356,LA,St. Charles Parish
1129,0.562206573,0.418678739,LA,St. Helena Parish
1130,0.531071576,0.451468763,LA,St. James Parish
1131,0.610318226,0.364946962,LA,St. John the Baptist Parish
1132,0.430522892,0.549562172,LA,St. Landry Parish
1133,0.321022176,0.655248748,LA,St. Martin Parish
1134,0.351974116,0.62756329,LA,St. Mary Parish
1135,0.22281713,0.730884564,LA,St. Tammany Parish
1136,0.322044253,0.647811229,LA,Tangipahoa Parish
1137,0.522611089,0.464018875,LA,Tensas Parish
1138,0.242954457,0.726767366,LA,Terrebonne Parish
1139,0.247016706,0.731778961,LA,Union Parish
1140,0.187898468,0.784342454,LA,Vermilion Parish
1141,0.160223652,0.80989599,LA,Vernon Parish
1142,0.305552572,0.674041456,LA,Washington Parish
1143,0.345038589,0.636052922,LA,Webster Parish
1144,0.423446105,0.544925256,LA,West Baton Rouge Parish
1145,0.150241647,0.834208867,LA,West Carroll Parish
1146,0.38754743,0.584684374,LA,West Feliciana Parish
1147,0.258008794,0.723146985,LA,Winn Parish
1148,0.539938342,0.405843201,MA,Barnstable County
1149,0.674965508,0.26042135,MA,Berkshire County
1150,0.518633061,0.425796934,MA,Bristol County
1151,0.729228616,0.216372223,MA,Dukes County
1152,0.584960387,0.359985644,MA,Essex County
1153,0.641508937,0.271856161,MA,Franklin County
1154,0.550958945,0.390720208,MA,Hampden County
1155,0.662852701,0.268301571,MA,Hampshire County
1156,0.6632275,0.281705431,MA,Middlesex County
1157,0.647095565,0.29544035,MA,Nantucket County
1158,0.612466844,0.333083646,MA,Norfolk County
1159,0.506601859,0.434276672,MA,Plymouth County
1160,0.794723195,0.164873796,MA,Suffolk County
1161,0.517429102,0.412466008,MA,Worcester County
1162,0.23971371,0.720220112,MD,Allegany County
1163,0.477790721,0.471348775,MD,Anne Arundel County
1164,0.565454887,0.391051797,MD,Baltimore County
1165,0.854445401,0.108747249,MD,Baltimore city
1166,0.383680516,0.568074577,MD,Calvert County
1167,0.282111128,0.677533504,MD,Caroline County
1168,0.286454836,0.65496766,MD,Carroll County
1169,0.299014394,0.651847125,MD,Cecil County
1170,0.635527042,0.333374724,MD,Charles County
1171,0.4058002,0.565626336,MD,Dorchester County
1172,0.451375237,0.491223187,MD,Frederick County
1173,0.174506005,0.789538938,MD,Garrett County
1174,0.352613022,0.597799137,MD,Harford County
1175,0.640760651,0.305954194,MD,Howard County
1176,0.455814968,0.501636483,MD,Kent County
1177,0.758660299,0.203245163,MD,Montgomery County
1178,0.893292622,0.083425665,MD,Prince George's County
1179,0.296999959,0.658100922,MD,Queen Anne's County
1180,0.397354015,0.576642336,MD,Somerset County
1181,0.34948748,0.59529766,MD,St. Mary's County
1182,0.419892157,0.539106294,MD,Talbot County
1183,0.316032998,0.639574517,MD,Washington County
1184,0.421646609,0.53798874,MD,Wicomico County
1185,0.34347503,0.622189199,MD,Worcester County
1186,0.415160824,0.509378388,ME,Androscoggin County
1187,0.382604468,0.555415725,ME,Aroostook County
1188,0.601083802,0.336918756,ME,Cumberland County
1189,0.427359297,0.482236601,ME,Franklin County
1190,0.503611294,0.427789763,ME,Hancock County
1191,0.443885513,0.48111335,ME,Kennebec County
1192,0.540376178,0.397376309,ME,Knox County
1193,0.477836879,0.45385405,ME,Lincoln County
1194,0.391458159,0.521451084,ME,Oxford County
1195,0.409233684,0.518534676,ME,Penobscot County
